STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,UNIT_MEASURE,Unit of measure,MEASURE,Measure,FREQ,Frequency,SEX,Sex,AGE,Age class,LMS,Legal marital status,HST,Household status,FST,Familly status,HAR,Housing arrangements,LOC_SIZE,Size of the locality,WSTATUS,Working status,EDU,Educational level,SIE,Employment status,LPW,Place of work,C_BIRTH,Country of birth,YAE,Year of arrival in the country since 1980,YAT,Year of arrival in the country since 2010,ROY,Place of usual residence one year prior to the census,GEO,Geographic level,ACTIVITY,Economic activity (NACE Rev.2),CITIZEN,Citizenship,ISCO08,Occupation (ISCO-08),TIME_PERIOD,Time period,OBS_VALUE,Observation value,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
DATAFLOW,LU1:DSD_CENSUS_GROUP1_3@DF_B1609(1.0),"Population by canton and municipality, legal marital status and sex",I,PERS,Persons,POP,Population,A10,Decennial,_T,Total,_Z,not applicable,WID_DTHREP,Widowed or registered partnership ended with the death of partner (and not re­ married or in a registered partnership),_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,LU0001204,Mondorf-les-Bains,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2021,,436,,0,Units,0,Zero
DATAFLOW,LU1:DSD_CENSUS_GROUP1_3@DF_B1609(1.0),"Population by canton and municipality, legal marital status and sex",I,PERS,Persons,POP,Population,A10,Decennial,_T,Total,_Z,not applicable,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,LU0000102,Garnich,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2021,,2255,,0,Units,0,Zero
DATAFLOW,LU1:DSD_CENSUS_GROUP1_3@DF_B1609(1.0),"Population by canton and municipality, legal marital status and sex",I,PERS,Persons,POP,Population,A10,Decennial,F,Female,_Z,not applicable,UNK,Not stated,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,LU0000108,Mamer,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2021,,1,,0,Units,0,Zero
DATAFLOW,LU1:DSD_CENSUS_GROUP1_3@DF_B1609(1.0),"Population by canton and municipality, legal marital status and sex",I,PERS,Persons,POP,Population,A10,Decennial,_T,Total,_Z,not applicable,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,LU00006,Canton Diekirch,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2021,,34278,,0,Units,0,Zero
DATAFLOW,LU1:DSD_CENSUS_GROUP1_3@DF_B1609(1.0),"Population by canton and municipality, legal marital status and sex",I,PERS,Persons,POP,Population,A10,Decennial,M,Male,_Z,not applicable,WID_DTHREP,Widowed or registered partnership ended with the death of partner (and not re­ married or in a registered partnership),_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,LU0000409,Mersch,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2021,,93,,0,Units,0,Zero
DATAFLOW,LU1:DSD_CENSUS_GROUP1_3@DF_B1609(1.0),"Population by canton and municipality, legal marital status and sex",I,PERS,Persons,POP,Population,A10,Decennial,F,Female,_Z,not applicable,DIV_DISREP,Divorced or registered partnership legally dissolved (and not remarried or in a re­ gistered partnership),_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,LU0000708,Useldange,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2021,,75,,0,Units,0,Zero
DATAFLOW,LU1:DSD_CENSUS_GROUP1_3@DF_B1609(1.0),"Population by canton and municipality, legal marital status and sex",I,PERS,Persons,POP,Population,A10,Decennial,M,Male,_Z,not applicable,DIV_DISREP,Divorced or registered partnership legally dissolved (and not remarried or in a re­ gistered partnership),_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,LU0000901,Tandel,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2021,,52,,0,Units,0,Zero
DATAFLOW,LU1:DSD_CENSUS_GROUP1_3@DF_B1609(1.0),"Population by canton and municipality, legal marital status and sex",I,PERS,Persons,POP,Population,A10,Decennial,F,Female,_Z,not applicable,SIN,Never married and never in a registered partnership,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,LU00002,Canton Esch,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2021,,38726,,0,Units,0,Zero
DATAFLOW,LU1:DSD_CENSUS_GROUP1_3@DF_B1609(1.0),"Population by canton and municipality, legal marital status and sex",I,PERS,Persons,POP,Population,A10,Decennial,M,Male,_Z,not applicable,UNK,Not stated,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,LU0000605,Ettelbruck,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2021,,42,,0,Units,0,Zero
DATAFLOW,LU1:DSD_CENSUS_GROUP1_3@DF_B1609(1.0),"Population by canton and municipality, legal marital status and sex",I,PERS,Persons,POP,Population,A10,Decennial,F,Female,_Z,not applicable,WID_DTHREP,Widowed or registered partnership ended with the death of partner (and not re­ married or in a registered partnership),_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,LU0001108,Wormeldange,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2021,,101,,0,Units,0,Zero
DATAFLOW,LU1:DSD_CENSUS_GROUP1_3@DF_B1609(1.0),"Population by canton and municipality, legal marital status and sex",I,PERS,Persons,POP,Population,A10,Decennial,F,Female,_Z,not applicable,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,LU0000407,Lintgen,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2021,,1706,,0,Units,0,Zero
DATAFLOW,LU1:DSD_CENSUS_GROUP1_3@DF_B1609(1.0),"Population by canton and municipality, legal marital status and sex",I,PERS,Persons,POP,Population,A10,Decennial,F,Female,_Z,not applicable,DIV_DISREP,Divorced or registered partnership legally dissolved (and not remarried or in a re­ gistered partnership),_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,LU0000102,Garnich,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2021,,71,,0,Units,0,Zero
DATAFLOW,LU1:DSD_CENSUS_GROUP1_3@DF_B1609(1.0),"Population by canton and municipality, legal marital status and sex",I,PERS,Persons,POP,Population,A10,Decennial,_T,Total,_Z,not applicable,UNK,Not stated,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,LU0000602,Bourscheid,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2021,,32,,0,Units,0,Zero
DATAFLOW,LU1:DSD_CENSUS_GROUP1_3@DF_B1609(1.0),"Population by canton and municipality, legal marital status and sex",I,PERS,Persons,POP,Population,A10,Decennial,M,Male,_Z,not applicable,UNK,Not stated,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,LU0000807,Wiltz,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2021,,61,,0,Units,0,Zero
DATAFLOW,LU1:DSD_CENSUS_GROUP1_3@DF_B1609(1.0),"Population by canton and municipality, legal marital status and sex",I,PERS,Persons,POP,Population,A10,Decennial,F,Female,_Z,not applicable,SIN,Never married and never in a registered partnership,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,LU0001205,Remich,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2021,,706,,0,Units,0,Zero
DATAFLOW,LU1:DSD_CENSUS_GROUP1_3@DF_B1609(1.0),"Population by canton and municipality, legal marital status and sex",I,PERS,Persons,POP,Population,A10,Decennial,F,Female,_Z,not applicable,WID_DTHREP,Widowed or registered partnership ended with the death of partner (and not re­ married or in a registered partnership),_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,LU00002,Canton Esch,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2021,,7084,,0,Units,0,Zero
DATAFLOW,LU1:DSD_CENSUS_GROUP1_3@DF_B1609(1.0),"Population by canton and municipality, legal marital status and sex",I,PERS,Persons,POP,Population,A10,Decennial,_T,Total,_Z,not applicable,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,LU0000107,Kopstal,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2021,,4137,,0,Units,0,Zero
DATAFLOW,LU1:DSD_CENSUS_GROUP1_3@DF_B1609(1.0),"Population by canton and municipality, legal marital status and sex",I,PERS,Persons,POP,Population,A10,Decennial,F,Female,_Z,not applicable,SIN,Never married and never in a registered partnership,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,LU00004,Canton Mersch,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2021,,7255,,0,Units,0,Zero
DATAFLOW,LU1:DSD_CENSUS_GROUP1_3@DF_B1609(1.0),"Population by canton and municipality, legal marital status and sex",I,PERS,Persons,POP,Population,A10,Decennial,_T,Total,_Z,not applicable,WID_DTHREP,Widowed or registered partnership ended with the death of partner (and not re­ married or in a registered partnership),_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,LU0000802,Esch-sur-Sûre,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2021,,93,,0,Units,0,Zero
DATAFLOW,LU1:DSD_CENSUS_GROUP1_3@DF_B1609(1.0),"Population by canton and municipality, legal marital status and sex",I,PERS,Persons,POP,Population,A10,Decennial,M,Male,_Z,not applicable,DIV_DISREP,Divorced or registered partnership legally dissolved (and not remarried or in a re­ gistered partnership),_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,LU0000205,Frisange,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2021,,160,,0,Units,0,Zero
DATAFLOW,LU1:DSD_CENSUS_GROUP1_3@DF_B1609(1.0),"Population by canton and municipality, legal marital status and sex",I,PERS,Persons,POP,Population,A10,Decennial,F,Female,_Z,not applicable,DIV_DISREP,Divorced or registered partnership legally dissolved (and not remarried or in a re­ gistered partnership),_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,LU0001001,Beaufort,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2021,,135,,0,Units,0,Zero
DATAFLOW,LU1:DSD_CENSUS_GROUP1_3@DF_B1609(1.0),"Population by canton and municipality, legal marital status and sex",I,PERS,Persons,POP,Population,A10,Decennial,F,Female,_Z,not applicable,UNK,Not stated,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,LU0000307,Schuttrange,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2021,,8,,0,Units,0,Zero
DATAFLOW,LU1:DSD_CENSUS_GROUP1_3@DF_B1609(1.0),"Population by canton and municipality, legal marital status and sex",I,PERS,Persons,POP,Population,A10,Decennial,_T,Total,_Z,not applicable,UNK,Not stated,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,LU0001005,Echternach,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2021,,39,,0,Units,0,Zero
DATAFLOW,LU1:DSD_CENSUS_GROUP1_3@DF_B1609(1.0),"Population by canton and municipality, legal marital status and sex",I,PERS,Persons,POP,Population,A10,Decennial,M,Male,_Z,not applicable,WID_DTHREP,Widowed or registered partnership ended with the death of partner (and not re­ married or in a registered partnership),_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,LU0000401,Colmar-Berg,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2021,,24,,0,Units,0,Zero
DATAFLOW,LU1:DSD_CENSUS_GROUP1_3@DF_B1609(1.0),"Population by canton and municipality, legal marital status and sex",I,PERS,Persons,POP,Population,A10,Decennial,M,Male,_Z,not applicable,WID_DTHREP,Widowed or registered partnership ended with the death of partner (and not re­ married or in a registered partnership),_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,LU0000805,Kiischpelt,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2021,,5,,0,Units,0,Zero
DATAFLOW,LU1:DSD_CENSUS_GROUP1_3@DF_B1609(1.0),"Population by canton and municipality, legal marital status and sex",I,PERS,Persons,POP,Population,A10,Decennial,M,Male,_Z,not applicable,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,LU0000704,Rambrouch,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2021,,2423,,0,Units,0,Zero
DATAFLOW,LU1:DSD_CENSUS_GROUP1_3@DF_B1609(1.0),"Population by canton and municipality, legal marital status and sex",I,PERS,Persons,POP,Population,A10,Decennial,_T,Total,_Z,not applicable,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,LU0000709,Vichten,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2021,,1365,,0,Units,0,Zero
DATAFLOW,LU1:DSD_CENSUS_GROUP1_3@DF_B1609(1.0),"Population by canton and municipality, legal marital status and sex",I,PERS,Persons,POP,Population,A10,Decennial,_T,Total,_Z,not applicable,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,LU0000605,Ettelbruck,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2021,,9353,,0,Units,0,Zero
DATAFLOW,LU1:DSD_CENSUS_GROUP1_3@DF_B1609(1.0),"Population by canton and municipality, legal marital status and sex",I,PERS,Persons,POP,Population,A10,Decennial,M,Male,_Z,not applicable,DIV_DISREP,Divorced or registered partnership legally dissolved (and not remarried or in a re­ gistered partnership),_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,LU0000902,Putscheid,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2021,,29,,0,Units,0,Zero
DATAFLOW,LU1:DSD_CENSUS_GROUP1_3@DF_B1609(1.0),"Population by canton and municipality, legal marital status and sex",I,PERS,Persons,POP,Population,A10,Decennial,F,Female,_Z,not applicable,MAR_REP,Married or in registered partnership,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,LU0000801,Boulaide,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2021,,323,,0,Units,0,Zero
DATAFLOW,LU1:DSD_CENSUS_GROUP1_3@DF_B1609(1.0),"Population by canton and municipality, legal marital status and sex",I,PERS,Persons,POP,Population,A10,Decennial,M,Male,_Z,not applicable,MAR_REP,Married or in registered partnership,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,LU0000302,Contern,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2021,,988,,0,Units,0,Zero
DATAFLOW,LU1:DSD_CENSUS_GROUP1_3@DF_B1609(1.0),"Population by canton and municipality, legal marital status and sex",I,PERS,Persons,POP,Population,A10,Decennial,_T,Total,_Z,not applicable,SIN,Never married and never in a registered partnership,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,LU0001208,Waldbredimus,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2021,,565,,0,Units,0,Zero
DATAFLOW,LU1:DSD_CENSUS_GROUP1_3@DF_B1609(1.0),"Population by canton and municipality, legal marital status and sex",I,PERS,Persons,POP,Population,A10,Decennial,_T,Total,_Z,not applicable,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,LU0000105,Kehlen,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2021,,6168,,0,Units,0,Zero
DATAFLOW,LU1:DSD_CENSUS_GROUP1_3@DF_B1609(1.0),"Population by canton and municipality, legal marital status and sex",I,PERS,Persons,POP,Population,A10,Decennial,F,Female,_Z,not applicable,WID_DTHREP,Widowed or registered partnership ended with the death of partner (and not re­ married or in a registered partnership),_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,LU0000805,Kiischpelt,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2021,,48,,0,Units,0,Zero
DATAFLOW,LU1:DSD_CENSUS_GROUP1_3@DF_B1609(1.0),"Population by canton and municipality, legal marital status and sex",I,PERS,Persons,POP,Population,A10,Decennial,_T,Total,_Z,not applicable,DIV_DISREP,Divorced or registered partnership legally dissolved (and not remarried or in a re­ gistered partnership),_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,LU0000802,Esch-sur-Sûre,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2021,,195,,0,Units,0,Zero
